登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,代理人,代理人住址,郵遞區號,第二個代理人,第二個代理人住址,郵遞區號,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因,網站連結
086法登他000103,1,2,吳永崑,305,0860927,0860927,0860927,6冊77頁,2,2,董事長,財團法人鳳雄國小教育發展基金會,0820526,高雄縣燕巢鄉鳳雄村鳳加路五二號,本會以提昇學校教育品質為宗旨、充分運用社會資源、改善學校環境、充實教學設備、推動教育研究、發展教育建設。,捐助及高雄縣政府補助,八十二年五月二十二日高雄縣政府,永久,2070000.00,1,0860927,0860509,,蕭振義,高雄縣燕巢鄉深水村深水路二十一巷十九號,,,,,,,,,章程變更要旨：董事9至21人、常務董事3至7人，任期4年,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-24jg9ANhqKxISG9T7t_ANZLBxj4ODbKNilTDv_e7U6w4JmpSvc0wewivWo=
086法登他000105,1,2,吳永崑,109,0860925,0860925,0860925,4冊6頁,2,,董事長,財團法人高雄港落海原木安全基金管理會,0630312,高雄市中正四路一Ｏ三號七樓之三,為預防原木落海及肇事處理、以策港區安全,凡高雄港進口原木、由貨主每噸捐助新台幣二角五分,台灣省政府六十二年十一月二十八日府人甲字第一一三五七八號,永久,10000000.00,1,0860925,0860509,,于競存,高雄市三民區大連街一二五巷二二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DE2NmI-aEWgsEhCRJnv5pMzqfs_k_yvudW5bq3ime5qmRypf8so_ZW8e7YI=
086法登他000106,1,2,吳永崑,316,0860926,0860926,0860926,6冊121頁,2,3,董事長,財團法人高雄縣私立天臺聖宮社會福利慈善事業基金會,0820716,高雄縣橋頭鄉芋林路三Ｏ一號,以舉辦社會福利慈善事業為宗旨,捐助,"八十二年七月六日高雄縣政府  八二府社福字第一一一七ＯＯ號",永久,3500000.00,1,0860926,0860509,,張獻仁,高雄市前鎮區隆興街一０三號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0l1TOrV30iRWUPO-VVMhWUffso0nZ1-YA3IGYNuI06K6W7kaASPnT5B4rrQ=
086法登他000107,1,2,吳永崑,68,0860926,0860930,0860930,3冊12頁,2,7,"蘇 春 茂",財團法人台灣省高雄縣私立高英高級工商職業學校,0581008,高雄縣大寮鄉鳳林三路十九巷四十四號,遵照國家教育政策暨現行教育法令之規定，辦理職業教育，並謀其健全發展。,捐助,台灣省政府教育廳五十八年七月二十五日教三字第０八七九九號,永久,134919972.00,1,0860930,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6vWFXXfqhLJH_w3Vy5WKUhF2ZNSTudMmbxJzt8gZGNyw57kC_Q4BN6qZtA==
086法登他000108,1,2,吳永崑,319,0861002,0861002,0861002,6冊133頁,2,2,董事長,財團法人高雄榮耀基督教會,0820806,高雄市三民區建國二路四十二號四樓,"本主耶穌基督全備福音,傳揚基督教教義及辦理社會公益慈善事業。",捐助,"八十二年七月十九日高雄市政府民政局    高市民政三字第九五七四號",永久,10670000.00,1,0861002,0860509,,李國光,高雄市三民區建國二路四二號四樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GTGyTMdKmNe430pcx7aRcnbi5ke7qf0rHc5iyb1yK3WJDidc1rV9BVUGUnI=
086法登他000109,1,2,吳永崑,475,0861002,0861002,0861002,9冊145頁,,0,陳肇隆,財團法人陳肇隆學術基金會,0860825,高雄市苓雅區福安路三五巷六號十二樓之一,推展學術研究，促進醫學發展及從事文教公益。,捐助,"教育部 中華民國八十六年八月九日",永久,100000000.00,1,0861002,0860509,,本多美惠,高雄縣鳥松鄉大埤路一二三之九號五樓之二,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5NdeD3qtP4oUQuvONYvc6AuTFOYWYZBJY1ITWBFmwNDQRMWHT1UtrLxHDkA=
086法登他000110,1,2,吳永崑,345,0861003,0861003,0861003,7冊33頁,1,2,孫生法,財團法人高雄縣立兆湘國民小學教育發展基金會,0830223,高雄縣岡山鎮介壽路六十號,"以協助高雄縣立兆湘國民小學改善環境、發展校務、獎勵教師研究進        修、促進學生敦品勵學為目的。",捐助及高雄縣政府補助,八十三年二月七日高雄縣政府八三府教社字第二ＯＯ八Ｏ號,永久,2000000.00,1,0861003,0860509,,劉順興,高雄縣岡山鎮正言街六二巷二六號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xWSyBJiEaJdfsxpNUUeXDY2F0K3RIbCIsk3ZHRQiujul6415-auHng9oVKg=
086法登他000111,1,2,吳永崑,367,0861003,0830705,0861006,7冊121頁,1,2,李慶振,財團法人李玉全文教基金會,0830705,高雄市左營區博愛三路十二號七樓,本會以推動文化教育、重建社會倫理道德為宗旨。,捐助,教育部中華民國八十三年七月一日台八十三社字第０三四五二０號,永久,10000000.00,1,0861006,0860509,,尤莉莉,高雄市苓雅區英義街二八五巷二八弄七號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/F2eHzpj7BlZs4877vRCyjHfXz8UIS0iAlKZgLTA1GXJ46huN2Yg9LIH07Fc=
086法登他000112,1,2,吳永崑,383,0861004,0841005,0861008,7冊183頁,1,2,董事長,財團法人劉快治文教基金會,0831125,高雄市前鎮區民權二路八號二十五樓,本會設立宗旨在促進台灣文化生活及教育水準、社會公益活動之提升。,捐助,教育部中華民國八十三年十一月十一日台八三社０六一０一一號,永久,106364000.00,1,0861008,0860509,,王聖萱,高雄市興仁路一六七巷二三號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/q971-X_UF_2asBUUSf1NLyyUnF2GvLuweQrX_9ONxxXabtBBy4WuAkuwzec=
086法登他000113,1,2,吳永崑,102,0861007,0851223,0851223,3冊46頁,1,9,董事長,財團法人台灣省高雄縣私立正義高級中學,0620608,高雄縣鳳山市南江街一八三號,以創設私立正義高級中學、並謀其發展為目的。,捐助,台灣省政府教育廳中華民國六十二年五月十六日,永久,100292371.70,1,0861013,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LoHSBJ5K0Ah9yE3HeuRsvz81w8fPE6snxI0nbE0IBfvfGBCQtAj_8-q1ShM=
086法登他000114,1,2,吳永崑,437,0861017,0861017,0861017,8冊197頁,,0,董事長,財團法人高雄縣鳳山天公廟,0850701,高雄縣鳳山市光明路一五一號,本儒教之精神、傳揚儒教、佛教、道家思想等教義宏揚固有文化、提高倫理道德、改進社會風氣、導致社會和祥。闡揚國策、勸化人心向善並辦理社會公益慈善事業。,捐助,高雄縣政府八十五年六月十日,永久,297982276.00,1,0861017,0860509,,翁開明,高雄市中正一路一九五巷五弄二號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8K-X7gxaJbpGNfLGn7w_uO6n1pztBvpd1eHkZ2u7kixabwAjhQMNDddfxFM=
086法登他000115,1,2,吳永崑,59,0861114,0861114,0861114,3冊1頁,1,9,"陳 義 秋",財團法人台灣省高雄縣私立樂育高級中學,0560923,高雄縣大寮鄉後庒村一號,扶助發展高雄縣私立樂育高級中學之經濟而設立。,捐助,台灣省政府教育廳中華民國五十六年六月五日,永久,134215602.90,1,0861114,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/C9mm0RMZSIY7wUTIg8Q6TW6NC5qQguOJEvejKO8HfUYa-D-bmKOndXgE0A==
086法登他000116,1,2,吳永崑,339,0861022,0861022,0861022,7冊9頁,2,2,陳宏守,財團法人宏濟精舍,0821229,高雄縣杉林鄉集來村通仙巷345之20號,為宣揚佛教教義、發揮佛教仁愛精神、興辦公益慈善事業、及辦理中西醫義診。,由陳李總聯捐助,高雄縣政府民國82年11月16日八二府民禮字第195741號,永久,3012608.00,1,0861022,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qcoAoahodTbg3A3GhKwKD8JePdiButOSFutxuC7ahlNRvzFba_TO05D7Dv0=
086法登他000117,1,2,吳永崑,45,0861027,0861029,0861029,2冊19頁,1,5,董事長,財團法人台灣省高雄縣私立普門高級中學,0531020,高雄縣大樹鄉興田路一五三號,以創辦普門中學並謀其發展為目的,捐獻,台灣省政府教育廳五十二年八月三十日,永久,99862678.00,1,0861027,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RprNxyppe-36yh1sSfx1xyXqBTkxjSw-ncVeu_sEZ75jyqQNGeH9olXU7g==
086法登他000118,2,2,吳永崑,379,0861030,0861030,0861030,7冊169頁,1,2,王明仁,社團法人中華基督教國際三元福音倍進協會,0830922,高雄市民生一路一之九十一號十一樓,本會為推展三元福音倍進佈道事工，傳播基督福音，發揚耶穌博愛精神，提倡有益身心之正當活動，提升生活品質，促進社會風俗之改善為宗旨。,會費及捐助,內政部中華民國八十三年八月三日台八十三內社字第八三一六八六０號　　,永久,136500.00,1,0861030,0860509,,莊勝雄,高雄市鼓山區中華一路四０三八號六樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iIkWRfhOi2B5-Ep2gh8yeWsD3jYvfv0V5ztyj4L78sHsYg2ShVREyEOn8Ws=
086法登他000119,1,2,吳永崑,447,0861105,0861105,0861105,9冊33頁,,16,余光中,財團法人西子灣文教基金會,0850930,高雄市左營區至真路二十五號,發展大學教育，鼓勵學術研究，促進社區發展。,捐助,高雄市政府教育局八十五年九月二十五日高市教四字第二九六九一號,永久,5000000.00,1,0861105,0860509,,周美燕,高雄市鼓山區文信路二八一之一號九樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PbIUqKlILx7gY23Eq6ggVUE55lTVUUA-eHvEqmnTMIGHBOaakRxTLeuT-o4=
086法登他000120,1,2,吳永崑,332,0861106,0861111,0861111,6冊185頁,1,5,董事長,財團法人烏林國民小學教育發展基金會,0821214,高雄縣仁武鄉烏林村林森巷二十三號,協助烏林國小改善環境、發展校務獎勵教師進修、促進學生敦品勵學,捐助,高雄縣政府八十二年十一月二十二日八二府教社字第一九八三四四號,永久,2000000.00,1,0861110,0860509,,劉春金,高雄市青年路二段一六八號十四樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ITBlHcYaJsEbLOac3w0Ezj-k6Sptjn__G6-N0IXRyTwwduIU8LOI-5qDfAw=
086法登他000121,1,2,吳永崑,330,0861108,0861117,0861118,6冊177頁,1,2,董事長,財團法人信心護理文教基金會,,高雄市三民區十全一路一ＯＯ號私立高雄醫學院護理學系,以致力文教事業服務社會為宗旨,捐助,八十二年十月二十六日高雄市政府社會局高市教育四字第三Ｏ七ＯＯ號,永久,5000000.00,1,0861117,0860509,,劉雅惠,高雄市鼓山區大榮街二二巷十四號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-pl4YNcnLw0EYiYdp1T2u8CI9uCsKVq3RSefzNByHD6QN00NJRLJHLDMUg0=
086法登他000122,1,2,吳永崑,154,0861110,0861110,0861110,4冊48頁,2,2,董事長,財團法人高雄市私立載道社會福利慈善事業基金會,0740712,高雄縣鳳山市凱旋路二八０之二號三樓,舉辦社會福利慈善事業,捐助,高雄縣政府七十四年七月九日,永久,5880000.00,1,0861110,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IpSiv4sLO6b-GmnqeG26gIyX75fHLmyPKq5OIxR1GTNPcLsV9QY-1FyeMHY=
086法登他000123,1,2,吳永崑,99,0861111,0851223,0851223,3冊43頁,1,7,董事長,財團法人台灣省高雄縣私立高苑高級工商職業學校,0620327,高雄縣橋頭鄉東林村芋寮路一號,以發展教育、培養工業專門技術人才、配合國家經濟建設。,捐助,台灣省政府教育廳六十年七月二十七日,永久,208624580.15,1,0861117,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QXuXMISHJsyr3D0JOp4xO_YxuCUZ7_stq1NNOQ6UVms9o9e01ihXCegC9Q==
086法登他000124,1,2,吳永崑,93,0861111,0861114,0861114,3冊37頁,2,7,董事長,財團法人台灣省高雄縣私立華德高級工業家事職業學校,0611201,高雄縣茄萣鄉白砂路493號,為創辦台灣省高雄縣私立華德高級工業家事職業學校，並謀其發展為目的。並得附設職業訓練機構。,捐助,台灣省政府教育廳中華民國六十一年十一月二日,永久,54843104.00,1,0861114,0860509,,王明獻,台南市安南區長溪路一段三八七巷三十弄十號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3pdwJ3z0W1FjIJFhqDSRJlpqjPI8pieG6TKpypYbu_ctksBdtSuRSUdLiA==
086法登他000125,1,2,吳永崑,2,0861125,0861125,0861125,1冊3頁,2,,董事長,財團法人基督教中華循理會,0430903,高雄市自強一路36號11樓,為傳揚基督聖道訓練、基督教義之傳道人才、並謀其健全發展。,由國內外循理會信徒樂捐及因教會發展臨時籌謀,四十一年四月十一日臺灣省政府民政廳,永久,253100000.00,1,0861126,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7eHHONQvJKPqhTX3REqUiHFlGUpK8b-yH907TgH0iyr13EfLPEPMFtdO
086法登他000126,1,2,吳永崑,460,0861114,0861114,0861114,9冊85頁,,0,陳敏賢,財團法人亞太公共事務論壇文教基金會,0860515,高雄市新興區中正三路五十五號二十八樓,"增強民間及學術界對話，營造亞太國際社會新文明;結合亞太地區民間社會及 政府部門之力量共同推動亞太民間之資訊分享與區域學習，協助亞太都市民間社會的互動，擴展亞太人民之國際視野，及提昇台灣民間社會之國際能力及形象。",捐助,高雄市政府八十六年五月一日高市教四字第12826號函,永久,5000000.00,1,0861114,0860509,,黃淑芬,高雄市民族一路七九四巷十一號九嘍,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/feeGiPU8-vt2yzzbyAJqnbWeKTFNJ-01q4i1OviOMX1ORAa2Mmqj9goCN4w=
086法登他000127,1,2,吳永崑,43,0861111,0861115,0861115,2冊17頁,1,15,董事長,財團法人金屬工業研究發展中心,0521201,高雄市楠梓區高楠公路一００一號,從事研究發展、厚植工業服務與技術推廣之能力、以訓練專門人員及生產與管理、環境檢測、技術服務及展示等方式輔導協助國內金屬及其相關工業改善設備、提高管理及生產技術、研究改良製造方法及成本控制、以有效利用金屬資源，發展新產品，拓展銷售市場，使其具備國際市場良好競爭能力為目的。,捐助,經濟部中華民國五十二年八月二十一日,永久,42344600.00,1,0861115,0860509,,"孫   欣",高雄市楠梓區高楠公路一００一號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hQz90yq7SYsxDfbBQQayR7cGxB4NnV3h3gaGS0haa2JRAlMw1WwI4OMXcw==
086法登他000128,1,2,吳永崑,425,0861117,0861117,0861117,8冊149頁,2,1,董事長,財團法人伊甸社會福利基金會,0850318,台北市光復北路六十巷十九之六號地下樓,本基金會以舉辦社會福利為目的。,捐助,台北市政府社會局七十二年三月十九日北市社四字第九六九九號,永久,123788022.00,1,0861117,0860509,,方惠玟,高雄市鼓山區中華一路六十號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wvm-dL1Ur7nLxdRg-vzltL5KGsGcsTIOLlDcJRKoDciaEWGuexC2sQlUJJ8=
086法登他000129,1,2,吳永崑,197,0861120,0861120,0861120,5冊1頁,1,3,董事長,財團法人吳麥文教基金會,0780225,高雄市苓雅區新光路三十八號三十四樓之一,辦理文化教育事業、慈善事業、獎助清寒學子、社會公益、急難救助以服務社會、回饋社會為宗旨。,捐助,高雄市政府教育局中華民國七十八年一月二十日,永久,74604588.00,1,0861120,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0lMFXrs-d6PnBrBK6kxsEpUeBZ9QYdRPz113Da4YJHIdQKTViuwTzE3g1TY=
086法登他000131,1,2,吳永崑,408,0861124,0861203,0861203,8冊81頁,1,1,董事長,財團法人亞太綜合研究院,0840804,高雄市民權二路八號二十五樓,本院設立之目的在促進臺灣地區之人文、社會、財經、醫療及科技等之綜合發展。以建立公平有秩序之經濟法制，並加速協助亞太地區之發展及交流。,捐助,教育部。中華民國八十四年七月七日台（八十四）高０三二三一二號函同意設立。,永久,70000000.00,1,0861203,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Y_s51jgJKD1zmGjaO122sIRwDLYBX_0RKQGyfOCqMwV4fHKgP4lJ6_EFsAc=
086法登他000132,1,2,吳永崑,103,0861124,0861211,0861211,3冊47頁,1,11,董事長,財團法人高雄市私立育英高級護理助產職業學校,0620721,高雄市三民區大昌二路四二Ｏ巷十五號,發展教育培養護理助產專業人員為目的,捐助,高雄市政府教育局五十二年九月二十七日,永久,94687183.00,1,0861211,0860509,,宋慎章,高雄市中正一路一二一巷四弄二九號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Dn_JhKbL_ey01w3QWoM5sOhHFvlLO_jnLe-yRk096bCvl5bUmH3htTahyjk=
086法登他000133,1,2,吳永崑,49,0861126,0861126,0861126,2冊23頁,2,10,董事長,財團法人私立正修工商專科學校,0541012,高雄縣鳥松鄉鳥松村澄清路八四Ｏ號,為供應私立正修工商專科學校所需之一設備及經費。,捐助,五十四年九月二十五日教育部,永久,1345123758.50,1,0861126,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4kqujxuNK-s-kxwHF-fvPU939c04o01hiIhJ7tPRmKGUriokra1GMoK4Wg==
086法登他000134,1,2,吳永崑,76,0861124,0861203,0861203,3冊20頁,2,10,董事長,財團法人台灣省高雄縣私立樹人高級醫事職業學校,0600622,高雄縣湖內鄉中山路一段一巷三十八號,為響應政府奬勵私人興學培養藥學專門人才以服務社會保健國民為目的。,捐助,台灣省政府教育廳中華民國五十八年八月二十五日,永久,262936825.00,1,0861203,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ad4x7olAJ-EJW__mMKtP-D7iGb7_RU55uXuz9Tfxowt_TrCwVtALN40GQg==
086法登他000135,1,2,吳永崑,135,0861127,0861127,0861128,4冊30頁,2,4,董事長,財團法人醒世雜誌社,0690205,高雄市前鎮區興東里嘉陵街三號,旨在宏揚我國固有倫理道德闡揚儒道釋三教教義復興民族悠久博大文化並辦理社會公益事業,捐助,六十九年一月十二日高雄市政府,永久,645300.00,1,0861127,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fUqeW9dqr15YFQN4jXDGV_ASuO7kV_L95rblDfur6BzWC-Sj2vzY4aHyUo8=
086法登他000136,1,2,吳永崑,220,0861128,0861203,0861203,5冊24頁,2,5,董事長,財團法人中華勞資事務基金會,0781104,高雄市苓雅區福建街三四六號,勞資紛爭之幹旋及企業經營之指導。,捐助,七十八年十月二十三日行政院勞工委員會台八十二勞資三字第七五九六六號,永久,2000000.00,1,0861203,0860509,,鄭理虹,高雄市福建街三四六號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ezceMz8pFJm-rwzE3KT6Bhh5OSRLmZEzt99Fd1OIRqt1ttU_EzQBXlSgIDU=
086法登他000137,1,2,吳永崑,241,0861128,0861203,0861203,5冊45頁,2,4,董事長,財團法人高雄市再好社會福利事業基金會,0791128,高雄市前鎮區民權二路一八０號七樓,社會福利事業為宗旨。,捐助,高雄市政府七十九年九月三日七九高市社二字第一三八０四號,永久,10000000.00,1,0861203,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OGpameLKaHx5mxgyttvIRsRzoEiu_xJxpg9PFZST7uSTIuWO7vnwY_gN5N8=
086法登他000138,1,2,吳永崑,195,0861209,0861209,0861209,4冊89頁,2,4,張榮吉,財團法人崇華文教基金會,0780209,高雄市三民區撫順街四十一號,配合政府社會福利政策，推展社會教育，發揚優良傳統文化。,捐助,高雄市政府教育局中華民國七十八年一月二十五日,永久,5299050.00,1,0861209,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8O2N-rAl4YViS3Kf1QLcsV-ucKVaTGz6YQiKFtcLebbYRwh42AOMs7YnSFg=
086法登他000139,1,2,吳永崑,59,0861210,0861210,0861210,3冊3頁,1,9,陳義秋,財團法人台灣省高雄縣私立樂育高級中學,0560923,高雄縣大寮鄉後庒村一號,扶助發展高雄縣私立樂育高級中學之經濟而設立。,捐助,台灣省政府教育廳中華民國五十六年六月五日,永久,134215602.90,1,0861210,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/987wi8Kos5ZxtwEp-Z7e_-X5DTHvBWHabiovDc8Bc0tge20QkJaPZAtTQw==
086法登他000140,1,2,吳永崑,70,0861210,0861211,0861211,3冊14頁,2,4,董事長,財團法人高雄市明聖宮,0590424,高雄市三民區綏遠二街一五五號,為舉辦社會公益慈善事業及淨化信仰為宗旨。,捐助,"五十八年四月九日高雄市政府  高市民政三第六六五Ｏ號",永久,17871000.00,1,0861211,0860509,,林華堂,高雄市三民區綏遠二街一五五號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LgugLSv5Milz2Ssan6Jw1Qaa8YvbEyHIyPuRH8gnlgissfIw0vXTAj7YAQ==
086法登他000141,1,2,吳永崑,384,0861217,0861218,0861218,7冊187頁,1,2,陳文瑞,財團法人國立高雄師範大學教育學術基金會,0831128,高雄市和平一路一一六號,本會以協助校務發展、提昇學術水準、改善教學環境為宗旨。,捐助,教育部中華民國八十三年十一月十五日台八三社字第０六一三一號,永久,14278026.00,1,0861217,0860509,,陳文瑞,高雄市和平一路116號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IQEAyRxRyKRevQtAQ75gBYPWexwN4szLwk6B5fLAVqeZyRF7mwqUZdBsrLk=
086法登他000142,1,2,吳永崑,387,0861217,0861218,0861218,7冊199頁,1,1,林基源,財團法人中日學術研究基金會,0831221,台北市長安東路一段五十一之三號,本會以資助日本研究並促進中日學術文化交流工作為宗旨。,捐助,教育部八十三年十二月十五日台八三社０六八一八０號,永久,15500000.00,1,0861218,0860509,,黃品金,高雄市武廟路二九二號七樓之二,,,,,,,,,83法登127、84法登他100、85法登他126、142號等卷宗函送臺北地方法院,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SYc2BGPjGv-Osp0_qihi6sXNZjs9bePjrkyDP_mqYiiWE4aG8vp-FbAMvOk=
086法登他000143,1,2,吳永崑,17,0861217,0861224,0861224,1冊21頁,2,10,洪周金女,財團法人台灣省高雄縣私立中山高級工商職業學校,0490826,高雄縣大寮鄉正氣路七十九號,"創辦私立中山高級工商職業學校，藉以永久紀念  國父中山先生，並協助政府授與青年生產知識與技能，以養成從事職業之能力及目的。",捐助,台灣省政府教育廳中華民國四十六年九月二十一日,永久,206605521.00,1,0861224,0870121,0870121,盧豐仁,高雄縣大寮鄉進學路一二九巷二一號五樓,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xtGPFJNn8QKARUdaWjLVSUSNwUVivxrG7BLMi3iLd49aZ_uZUIx-C9yXzA==
086法登他000144,2,2,吳永崑,422,0861219,0861219,0861219,8冊137頁,,0,理事長,社團法人高雄縣仁武同心慈善會,0850207,高雄縣仁武鄉鳳仁路二三八巷一弄九號,協助地方推行社會福利工作、發揚雪中送炭之博愛精神。,會員會費及捐助,高雄縣政府八十四年九月二十六日八四府社行字第一八二０一九號,永久,101000.00,1,0861219,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/m1_65oeR2xJcUiJgbcdyINWrzRF6Sn0yidVZZIUXO0W4h1pHcvfZbX8n3PE=
086法登他000145,1,2,吳永崑,53,0861219,0861227,0861227,2冊27頁,1,10,董事長,財團法人私立文藻外國語文專科學校,0550628,高雄市民族一路九ＯＯ號,為供應私立文藻外國語文專科學校所需之一切設備與經費,捐助,教育部五十五年三月四日台五五高字第二九九四號,永久,569029227.60,1,0861219,0870122,0870122,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iDTrfywdpLGVzPr8BbaTgFUQI7tVs9jfy5yhR_qT1RMTUKksmptkDb5Ncw==
086法登他000146,2,2,吳永崑,392,0861222,0870115,0870115,8冊17頁,,0,理事長,社團法人高雄市結構工程工業技師公會,0840418,高雄市三民區平等路四十三巷三號,本會以促進同業聯繫，保障應有法益，提高專業技術水準，發揚服務精神，及協助推進國家建設為宗旨。,會員會費、業務費等收入,高雄市政府社會局中華民國八十四年四月十八日高市社局一字第九八一０號,永久,38600413.00,1,0870122,0870122,0870122,林汶縈,高雄市平等路四十三巷三號,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Fbzm_A8nOx4GhnmYMpTVjWk4LzjuCsR81YsC-CJvaZfS7yJFeyalKS8ouc4=
086法登他000148,1,2,吳永崑,74,0861226,0861230,0861230,3冊18頁,1,9,林建泉,財團法人台灣省高雄縣私立立德高級商工職業學校,0591029,高雄縣岡山鎮岡山北路六號,為遵照國家教育政策暨現行教育法令之規定，辦理高級商工職業學校，並謀其健全發展。,捐助,台灣省政府教育廳五十六年一月十九日教三字第八七九二０號,永久,160718694.00,1,0861230,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2Rl0AdL6LeyjQIseicbSdCnejSHcROQNnYFmOTF0OGCR-BM3BR6PexjJDQ==
086法登他000149,1,2,吳永崑,94,0861227,0870225,0870225,3冊38頁,2,14,孫建行,財團法人高雄市私立復華高級中學,0611212,高雄市苓雅區民權一路四十二號,以創辦私立復華中學並謀其發展為目的。,由創辦人孫永慶等捐助,台灣省政府教育廳中華民國六十一年十一月三十日,永久,36575677.00,1,0870225,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3goUmvvDfHAySCFnSDgcVb9YkaydjLSGr8qk1jZGEgTKInmSefIYnZoEkw==
086法登他000150,1,2,吳永崑,39,0861229,0861229,0861229,2冊13頁,2,2,董事長,財團法人高雄市文武聖殿,0520905,高雄市鹽珵區富野路一七Ｏ號,"協助政府推行政令、團結信徒宣揚教義發展宗教信仰事業、並舉辦慈        善事業福利社會為宗旨。",捐助,五十二年七月十八日高雄市政府民政局,永久,215350000.00,1,0861229,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CnVo2HTuWZq5o3pT3M-JuZR9YOPOlO5qrXceFvfUMxT9Yxj9N9p7a_eSgw==
086法登他000151,1,2,吳永崑,94,0861229,0870225,0870225,3冊38頁,2,14,孫建行,財團法人高雄市私立復華高級中學,0611212,高雄市苓雅區民權一路四十二號,以創辦私立復華中學並謀其發展為目的。,由創辦人孫永慶等捐助,台灣省政府教育廳中華民國六十一年十一月三十日,永久,36575677.00,1,0870225,0860509,,,,,,,,,,,,,,,,,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OsyLSxEHkAsX3MnoqeqjYYzshq57fcDDHI8vGVdap9ZKvZJOBV0OajxFgA==
